Frame,Car ID,Speed (km/hr),Heading Angle,Position X,Position Y,Pred X,Pred Y,Output
2770,225,66.68056328992098,63.43494882292201,479.5,397.0,484.0581129130813,401.5581129130813,1
2770,228,16.465591470680266,90.0,479.5,397.0,478.8876428397062,396.3876428397062,0
2771,225,66.68056328992098,-71.56505117707799,479.5,397.0,475.23712015456255,392.73712015456255,0
2771,228,16.465591470680266,-75.96375653207353,479.5,397.0,480.65386196161296,398.15386196161296,0
2772,225,66.68056328992098,161.56505117707798,479.5,397.0,478.2545924730661,395.7545924730661,0
2772,228,16.465591470680266,153.43494882292202,479.5,397.0,478.3026880722474,395.8026880722474,0
2773,225,66.68056328992098,14.036243467926477,479.5,397.0,480.0576119025057,397.5576119025057,0
2773,228,16.465591470680266,0.0,479.5,397.0,480.86664409206645,398.36664409206645,0
2774,225,66.68056328992098,-56.309932474020215,479.5,397.0,484.87751665848833,402.37751665848833,1
2774,228,16.465591470680266,-135.0,479.5,397.0,478.138702444925,395.638702444925,0
2775,225,66.68056328992098,153.43494882292202,479.5,397.0,474.65125624740244,392.15125624740244,0
2775,228,16.465591470680266,161.56505117707798,479.5,397.0,479.1924685314393,396.6924685314393,0
2776,225,66.68056328992098,0.0,479.5,397.0,485.03448675306345,402.53448675306345,1
2776,228,16.465591470680266,26.56505117707799,479.5,397.0,479.6886572125858,397.1886572125858,0
2777,225,66.68056328992098,0.0,479.5,397.0,485.03448675306345,402.53448675306345,1
2777,228,16.465591470680266,0.0,479.5,397.0,480.86664409206645,398.36664409206645,0
2778,225,66.68056328992098,153.43494882292202,479.5,397.0,474.65125624740244,392.15125624740244,0
2778,228,16.465591470680266,-171.86989764584402,479.5,397.0,478.66955901094855,396.16955901094855,0
2779,225,66.68056328992098,14.036243467926477,479.5,397.0,480.0576119025057,397.5576119025057,0
2779,228,16.465591470680266,18.43494882292201,479.5,397.0,480.75085471181563,398.25085471181563,0
2780,225,66.68056328992098,-161.56505117707798,268.0,380.0,266.7545924730661,378.7545924730661,0
2780,228,16.465591470680266,180.0,268.0,380.0,267.1821180822844,379.1821180822844,0
2781,225,66.68056328992098,0.0,268.0,380.0,273.53448675306345,385.53448675306345,0
2781,228,16.465591470680266,0.0,268.0,380.0,269.36664409206645,381.36664409206645,0
2782,225,66.68056328992098,0.0,268.0,380.0,273.53448675306345,385.53448675306345,0
2782,228,16.465591470680266,180.0,268.0,380.0,267.1821180822844,379.1821180822844,0
2783,225,66.68056328992098,180.0,268.0,380.0,264.6878306755618,376.6878306755618,0
2783,228,16.465591470680266,0.0,268.0,380.0,269.36664409206645,381.36664409206645,0
2784,225,66.68056328992098,0.0,268.0,380.0,273.53448675306345,385.53448675306345,0
2784,228,16.465591470680266,-161.56505117707798,268.0,380.0,267.6924685314393,379.6924685314393,0
2785,225,66.68056328992098,180.0,268.0,380.0,264.6878306755618,376.6878306755618,0
2785,228,16.465591470680266,0.0,268.0,380.0,269.36664409206645,381.36664409206645,0
2786,225,66.68056328992098,-26.56505117707799,268.0,380.0,268.7640034812187,380.7640034812187,0
2786,228,16.465591470680266,180.0,268.0,380.0,267.1821180822844,379.1821180822844,0
2787,225,66.68056328992098,180.0,268.0,380.0,264.6878306755618,376.6878306755618,0
2787,228,16.465591470680266,180.0,268.0,380.0,267.1821180822844,379.1821180822844,0
2788,225,66.68056328992098,14.036243467926477,268.0,380.0,268.5576119025057,380.5576119025057,0
2788,228,16.465591470680266,45.0,268.0,380.0,268.71792819245036,380.71792819245036,0
2789,225,66.68056328992098,180.0,268.0,380.0,264.6878306755618,376.6878306755618,0
2790,225,66.68056328992098,45.0,83.0,385.0,85.90738758820467,387.90738758820464,0
2790,228,16.465591470680266,0.0,83.0,385.0,84.36664409206647,386.36664409206645,0
2791,225,66.68056328992098,90.0,83.0,385.0,80.52014250713587,382.52014250713586,0
2791,228,16.465591470680266,45.0,83.0,385.0,83.71792819245036,385.71792819245036,0
2792,225,66.68056328992098,0.0,83.0,385.0,88.53448675306345,390.53448675306345,0
2793,228,16.465591470680266,180.0,83.0,385.0,82.18211808228439,384.1821180822844,0
2794,225,66.68056328992098,-26.56505117707799,83.0,385.0,83.76400348121872,385.7640034812187,0
2794,228,16.465591470680266,0.0,83.0,385.0,84.36664409206647,386.36664409206645,0
2795,225,66.68056328992098,180.0,83.0,385.0,79.68783067556186,381.6878306755618,0
2795,228,16.465591470680266,45.0,83.0,385.0,83.71792819245036,385.71792819245036,0
2796,225,66.68056328992098,26.56505117707799,83.0,385.0,83.76400348121872,385.7640034812187,0
2796,228,16.465591470680266,-18.43494882292201,83.0,385.0,84.25085471181563,386.25085471181563,0
2797,225,66.68056328992098,-116.56505117707799,83.0,385.0,77.75722748178882,379.75722748178885,0
2797,228,16.465591470680266,180.0,83.0,385.0,82.18211808228439,384.1821180822844,0
2798,225,66.68056328992098,135.0,83.0,385.0,77.48716507152346,379.48716507152346,0
2798,228,16.465591470680266,0.0,83.0,385.0,84.36664409206647,386.36664409206645,0
2799,225,66.68056328992098,-90.0,83.0,385.0,80.52014250713587,382.52014250713586,0
2799,228,16.465591470680266,0.0,83.0,385.0,84.36664409206647,386.36664409206645,0
2800,225,66.68056328992098,0.0,495.0,397.0,500.53448675306345,402.53448675306345,1
2800,228,16.465591470680266,0.0,495.0,397.0,496.36664409206645,398.36664409206645,0
2801,225,66.68056328992098,180.0,495.0,397.0,491.6878306755618,393.6878306755618,0
2801,228,16.465591470680266,180.0,495.0,397.0,494.1821180822844,396.1821180822844,0
2802,225,66.68056328992098,45.0,495.0,397.0,497.90738758820464,399.90738758820464,0
2802,228,16.465591470680266,0.0,495.0,397.0,496.36664409206645,398.36664409206645,0
2803,225,66.68056328992098,0.0,495.0,397.0,500.53448675306345,402.53448675306345,1
2804,225,66.68056328992098,180.0,495.0,397.0,491.6878306755618,393.6878306755618,0
2804,228,16.465591470680266,45.0,495.0,397.0,495.71792819245036,397.71792819245036,0
2805,225,66.68056328992098,-26.56505117707799,495.0,397.0,495.7640034812187,397.7640034812187,0
2805,228,16.465591470680266,0.0,495.0,397.0,496.36664409206645,398.36664409206645,0
2806,225,66.68056328992098,180.0,495.0,397.0,491.6878306755618,393.6878306755618,0
2806,228,16.465591470680266,0.0,495.0,397.0,496.36664409206645,398.36664409206645,0
2807,225,66.68056328992098,90.0,495.0,397.0,492.52014250713586,394.52014250713586,0
2807,228,16.465591470680266,-165.96375653207352,495.0,397.0,493.8282773518051,395.8282773518051,0
2808,225,66.68056328992098,0.0,495.0,397.0,500.53448675306345,402.53448675306345,1
2808,228,16.465591470680266,18.43494882292201,495.0,397.0,496.25085471181563,398.25085471181563,0
2809,225,66.68056328992098,0.0,495.0,397.0,500.53448675306345,402.53448675306345,1
2809,228,16.465591470680266,0.0,495.0,397.0,496.36664409206645,398.36664409206645,0
2810,225,66.68056328992098,-90.0,497.5,397.0,495.02014250713586,394.52014250713586,0
2810,228,16.465591470680266,-161.56505117707798,497.5,397.0,497.1924685314393,396.6924685314393,0
2811,225,66.68056328992098,-26.56505117707799,497.5,397.0,498.2640034812187,397.7640034812187,0
2811,228,16.465591470680266,0.0,497.5,397.0,498.86664409206645,398.36664409206645,0
2812,225,66.68056328992098,180.0,497.5,397.0,494.1878306755618,393.6878306755618,0
2812,228,16.465591470680266,180.0,497.5,397.0,496.6821180822844,396.1821180822844,0
2813,225,66.68056328992098,0.0,497.5,397.0,503.03448675306345,402.53448675306345,1
2813,228,16.465591470680266,-14.036243467926477,497.5,397.0,497.63769244488725,397.13769244488725,0
2814,225,66.68056328992098,-90.0,497.5,397.0,495.02014250713586,394.52014250713586,0
2814,228,16.465591470680266,-153.43494882292202,497.5,397.0,496.3026880722474,395.8026880722474,0
2815,225,66.68056328992098,135.0,497.5,397.0,491.98716507152346,391.48716507152346,0
2815,228,16.465591470680266,45.0,497.5,397.0,498.21792819245036,397.71792819245036,0
2816,225,66.68056328992098,0.0,497.5,397.0,503.03448675306345,402.53448675306345,1
2816,228,16.465591470680266,0.0,497.5,397.0,498.86664409206645,398.36664409206645,0
2817,225,66.68056328992098,180.0,497.5,397.0,494.1878306755618,393.6878306755618,0
2817,228,16.465591470680266,-153.43494882292202,497.5,397.0,496.3026880722474,395.8026880722474,0
2818,225,66.68056328992098,0.0,497.5,397.0,503.03448675306345,402.53448675306345,1
2818,228,16.465591470680266,45.0,497.5,397.0,498.21792819245036,397.71792819245036,0
2819,225,66.68056328992098,-45.0,497.5,397.0,500.40738758820464,399.90738758820464,0
2819,228,16.465591470680266,0.0,497.5,397.0,498.86664409206645,398.36664409206645,0
2820,225,66.68056328992098,180.0,501.5,395.0,498.1878306755618,391.6878306755618,0
2820,228,16.465591470680266,-165.96375653207352,501.5,395.0,500.3282773518051,393.8282773518051,0
2821,225,66.68056328992098,45.0,501.5,395.0,504.40738758820464,397.90738758820464,0
2821,228,16.465591470680266,26.56505117707799,501.5,395.0,501.6886572125858,395.1886572125858,0
2822,225,66.68056328992098,-33.690067525979785,501.5,395.0,497.9204477233705,391.4204477233705,0
2822,228,16.465591470680266,-14.036243467926477,501.5,395.0,501.63769244488725,395.13769244488725,0
2823,225,66.68056328992098,153.43494882292202,501.5,395.0,496.65125624740244,390.15125624740244,0
2823,228,16.465591470680266,180.0,501.5,395.0,500.6821180822844,394.1821180822844,0
2824,225,66.68056328992098,18.43494882292201,501.5,395.0,506.56557550187244,400.06557550187244,1
2824,228,16.465591470680266,26.56505117707799,501.5,395.0,501.6886572125858,395.1886572125858,0
2825,228,16.465591470680266,0.0,501.5,395.0,502.86664409206645,396.36664409206645,0
2826,228,16.465591470680266,180.0,501.5,395.0,500.6821180822844,394.1821180822844,0
2827,225,66.68056328992098,-26.56505117707799,501.5,395.0,502.2640034812187,395.7640034812187,0
2827,228,16.465591470680266,0.0,501.5,395.0,502.86664409206645,396.36664409206645,0
2828,225,66.68056328992098,180.0,501.5,395.0,498.1878306755618,391.6878306755618,0
2828,228,16.465591470680266,180.0,501.5,395.0,500.6821180822844,394.1821180822844,0
2829,225,66.68056328992098,0.0,501.5,395.0,507.03448675306345,400.53448675306345,1
2829,228,16.465591470680266,-14.036243467926477,501.5,395.0,501.63769244488725,395.13769244488725,0
2830,228,16.465591470680266,180.0,510.0,395.0,509.1821180822844,394.1821180822844,0
2831,225,66.68056328992098,0.0,510.0,395.0,515.5344867530634,400.53448675306345,1
2831,228,16.465591470680266,90.0,510.0,395.0,509.3876428397062,394.3876428397062,0
2832,225,66.68056328992098,45.0,510.0,395.0,512.9073875882046,397.90738758820464,0
2832,228,16.465591470680266,-90.0,510.0,395.0,509.3876428397062,394.3876428397062,0
2833,225,66.68056328992098,0.0,510.0,395.0,515.5344867530634,400.53448675306345,1
2833,228,16.465591470680266,0.0,510.0,395.0,511.36664409206645,396.36664409206645,0
2834,225,66.68056328992098,-135.0,510.0,395.0,504.48716507152346,389.48716507152346,0
2834,228,16.465591470680266,180.0,510.0,395.0,509.1821180822844,394.1821180822844,0
2835,225,66.68056328992098,0.0,510.0,395.0,515.5344867530634,400.53448675306345,1
2835,228,16.465591470680266,0.0,510.0,395.0,511.36664409206645,396.36664409206645,0
2836,225,66.68056328992098,180.0,510.0,395.0,506.6878306755618,391.6878306755618,0
2836,228,16.465591470680266,180.0,510.0,395.0,509.1821180822844,394.1821180822844,0
2837,225,66.68056328992098,0.0,510.0,395.0,515.5344867530634,400.53448675306345,1
2837,228,16.465591470680266,0.0,510.0,395.0,511.36664409206645,396.36664409206645,0
2838,225,66.68056328992098,-135.0,510.0,395.0,504.48716507152346,389.48716507152346,0
2838,228,16.465591470680266,-153.43494882292202,510.0,395.0,508.8026880722474,393.8026880722474,0
2839,225,66.68056328992098,0.0,510.0,395.0,515.5344867530634,400.53448675306345,1
2839,228,16.465591470680266,135.0,510.0,395.0,508.638702444925,393.638702444925,0
2840,225,66.68056328992098,180.0,584.0,385.0,580.6878306755618,381.6878306755618,0
2840,228,16.465591470680266,0.0,584.0,385.0,585.3666440920665,386.36664409206645,0
2841,225,66.68056328992098,0.0,584.0,385.0,589.5344867530634,390.53448675306345,0
2841,228,16.465591470680266,-18.43494882292201,584.0,385.0,585.2508547118156,386.25085471181563,0
2842,225,66.68056328992098,180.0,584.0,385.0,580.6878306755618,381.6878306755618,0
2842,228,16.465591470680266,153.43494882292202,584.0,385.0,582.8026880722474,383.8026880722474,0
2843,225,66.68056328992098,0.0,584.0,385.0,589.5344867530634,390.53448675306345,0
2843,228,16.465591470680266,-14.036243467926477,584.0,385.0,584.1376924448872,385.13769244488725,0
2844,225,66.68056328992098,180.0,584.0,385.0,580.6878306755618,381.6878306755618,0
2844,228,16.465591470680266,-153.43494882292202,584.0,385.0,582.8026880722474,383.8026880722474,0
2845,228,16.465591470680266,90.0,584.0,385.0,583.3876428397062,384.3876428397062,0
2846,225,66.68056328992098,0.0,584.0,385.0,589.5344867530634,390.53448675306345,0
2846,228,16.465591470680266,0.0,584.0,385.0,585.3666440920665,386.36664409206645,0
2847,225,66.68056328992098,0.0,584.0,385.0,589.5344867530634,390.53448675306345,0
2847,228,16.465591470680266,0.0,584.0,385.0,585.3666440920665,386.36664409206645,0
2848,225,66.68056328992098,0.0,584.0,385.0,589.5344867530634,390.53448675306345,0
2848,228,16.465591470680266,180.0,584.0,385.0,583.1821180822844,384.1821180822844,0
2849,225,66.68056328992098,-26.56505117707799,584.0,385.0,584.7640034812188,385.7640034812187,0
2849,228,16.465591470680266,0.0,584.0,385.0,585.3666440920665,386.36664409206645,0
2850,225,66.68056328992098,180.0,119.5,383.0,116.18783067556186,379.6878306755618,0
2850,228,16.465591470680266,-170.5376777919744,119.5,383.0,120.35840273809427,383.85840273809424,0
2851,225,66.68056328992098,45.0,119.5,383.0,122.40738758820467,385.90738758820464,0
2851,228,16.465591470680266,9.462322208025617,119.5,383.0,118.13431898539791,381.6343189853979,0
2852,225,66.68056328992098,0.0,119.5,383.0,125.03448675306345,388.53448675306345,0
2852,228,16.465591470680266,180.0,119.5,383.0,118.68211808228439,382.1821180822844,0
2853,225,66.68056328992098,180.0,119.5,383.0,116.18783067556186,379.6878306755618,0
2854,225,66.68056328992098,45.0,119.5,383.0,122.40738758820467,385.90738758820464,0
2854,228,16.465591470680266,63.43494882292201,119.5,383.0,120.62554575728026,384.1255457572803,0
2855,225,66.68056328992098,-26.56505117707799,119.5,383.0,120.26400348121872,383.7640034812187,0
2855,228,16.465591470680266,-18.43494882292201,119.5,383.0,120.75085471181563,384.25085471181563,0
2856,225,66.68056328992098,180.0,119.5,383.0,116.18783067556186,379.6878306755618,0
2856,228,16.465591470680266,180.0,119.5,383.0,118.68211808228439,382.1821180822844,0
2857,225,66.68056328992098,90.0,119.5,383.0,117.02014250713587,380.52014250713586,0
2857,228,16.465591470680266,-45.0,119.5,383.0,120.21792819245036,383.71792819245036,0
2858,225,66.68056328992098,-26.56505117707799,119.5,383.0,120.26400348121872,383.7640034812187,0
2858,228,16.465591470680266,0.0,119.5,383.0,120.86664409206647,384.36664409206645,0
2859,228,16.465591470680266,180.0,119.5,383.0,118.68211808228439,382.1821180822844,0
2860,225,66.68056328992098,-90.0,588.5,384.5,586.0201425071359,382.02014250713586,0
2860,228,16.465591470680266,0.0,588.5,384.5,589.8666440920665,385.86664409206645,0
2861,225,66.68056328992098,26.56505117707799,588.5,384.5,589.2640034812188,385.2640034812187,0
2861,228,16.465591470680266,0.0,588.5,384.5,589.8666440920665,385.86664409206645,0
2862,225,66.68056328992098,-135.0,588.5,384.5,582.9871650715235,378.98716507152346,0
2862,228,16.465591470680266,-165.96375653207352,588.5,384.5,587.3282773518051,383.3282773518051,0
2863,225,66.68056328992098,0.0,588.5,384.5,594.0344867530634,390.03448675306345,0
2863,228,16.465591470680266,26.56505117707799,588.5,384.5,588.6886572125858,384.6886572125858,0
2864,225,66.68056328992098,180.0,588.5,384.5,585.1878306755618,381.1878306755618,0
2864,228,16.465591470680266,180.0,588.5,384.5,587.6821180822844,383.6821180822844,0
2865,225,66.68056328992098,45.0,588.5,384.5,591.4073875882046,387.40738758820464,0
2865,228,16.465591470680266,0.0,588.5,384.5,589.8666440920665,385.86664409206645,0
2866,225,66.68056328992098,0.0,588.5,384.5,594.0344867530634,390.03448675306345,0
2866,228,16.465591470680266,180.0,588.5,384.5,587.6821180822844,383.6821180822844,0
2867,225,66.68056328992098,-90.0,588.5,384.5,586.0201425071359,382.02014250713586,0
2867,228,16.465591470680266,0.0,588.5,384.5,589.8666440920665,385.86664409206645,0
2868,225,66.68056328992098,90.0,588.5,384.5,586.0201425071359,382.02014250713586,0
2868,228,16.465591470680266,180.0,588.5,384.5,587.6821180822844,383.6821180822844,0
2869,225,66.68056328992098,-26.56505117707799,588.5,384.5,589.2640034812188,385.2640034812187,0
2869,228,16.465591470680266,0.0,588.5,384.5,589.8666440920665,385.86664409206645,0
2870,225,66.68056328992098,90.0,592.5,383.5,590.0201425071359,381.02014250713586,0
2871,225,66.68056328992098,-26.56505117707799,592.5,383.5,593.2640034812188,384.2640034812187,0
2871,228,16.465591470680266,0.0,592.5,383.5,593.8666440920665,384.86664409206645,0
2872,225,66.68056328992098,180.0,592.5,383.5,589.1878306755618,380.1878306755618,0
2872,228,16.465591470680266,-161.56505117707798,592.5,383.5,592.1924685314393,383.1924685314393,0
2873,225,66.68056328992098,0.0,592.5,383.5,598.0344867530634,389.03448675306345,0
2873,228,16.465591470680266,0.0,592.5,383.5,593.8666440920665,384.86664409206645,0
2874,225,66.68056328992098,-90.0,592.5,383.5,590.0201425071359,381.02014250713586,0
2874,228,16.465591470680266,180.0,592.5,383.5,591.6821180822844,382.6821180822844,0
2875,225,66.68056328992098,45.0,592.5,383.5,595.4073875882046,386.40738758820464,0
2875,228,16.465591470680266,0.0,592.5,383.5,593.8666440920665,384.86664409206645,0
2876,225,66.68056328992098,-90.0,592.5,383.5,590.0201425071359,381.02014250713586,0
2876,228,16.465591470680266,0.0,592.5,383.5,593.8666440920665,384.86664409206645,0
2877,225,66.68056328992098,0.0,592.5,383.5,598.0344867530634,389.03448675306345,0
2877,228,16.465591470680266,0.0,592.5,383.5,593.8666440920665,384.86664409206645,0
2878,225,66.68056328992098,180.0,592.5,383.5,589.1878306755618,380.1878306755618,0
2878,228,16.465591470680266,180.0,592.5,383.5,591.6821180822844,382.6821180822844,0
2879,225,66.68056328992098,26.56505117707799,592.5,383.5,593.2640034812188,384.2640034812187,0
2879,228,16.465591470680266,0.0,592.5,383.5,593.8666440920665,384.86664409206645,0
2880,225,66.68056328992098,0.0,360.5,379.0,366.03448675306345,384.53448675306345,0
2880,228,16.465591470680266,0.0,360.5,379.0,361.86664409206645,380.36664409206645,0
2881,225,66.68056328992098,0.0,360.5,379.0,366.03448675306345,384.53448675306345,0
2881,228,16.465591470680266,180.0,360.5,379.0,359.6821180822844,378.1821180822844,0
2882,225,66.68056328992098,180.0,360.5,379.0,357.1878306755618,375.6878306755618,0
2882,228,16.465591470680266,180.0,360.5,379.0,359.6821180822844,378.1821180822844,0
2883,225,66.68056328992098,26.56505117707799,360.5,379.0,361.2640034812187,379.7640034812187,0
2883,228,16.465591470680266,0.0,360.5,379.0,361.86664409206645,380.36664409206645,0
2884,225,66.68056328992098,-90.0,360.5,379.0,358.02014250713586,376.52014250713586,0
2884,228,16.465591470680266,180.0,360.5,379.0,359.6821180822844,378.1821180822844,0
2885,225,66.68056328992098,90.0,360.5,379.0,358.02014250713586,376.52014250713586,0
2885,228,16.465591470680266,45.0,360.5,379.0,361.21792819245036,379.71792819245036,0
2886,225,66.68056328992098,0.0,360.5,379.0,366.03448675306345,384.53448675306345,0
2886,228,16.465591470680266,0.0,360.5,379.0,361.86664409206645,380.36664409206645,0
2887,225,66.68056328992098,-153.43494882292202,360.5,379.0,355.65125624740244,374.15125624740244,0
2887,228,16.465591470680266,-135.0,360.5,379.0,359.138702444925,377.638702444925,0
2888,225,66.68056328992098,0.0,360.5,379.0,366.03448675306345,384.53448675306345,0
2888,228,16.465591470680266,45.0,360.5,379.0,361.21792819245036,379.71792819245036,0
2889,225,66.68056328992098,45.0,360.5,379.0,363.40738758820464,381.90738758820464,0
2889,228,16.465591470680266,-18.43494882292201,360.5,379.0,361.75085471181563,380.25085471181563,0
2890,225,66.68056328992098,-135.0,295.5,377.0,289.98716507152346,371.48716507152346,0
2890,228,16.465591470680266,180.0,295.5,377.0,294.6821180822844,376.1821180822844,0
2891,225,66.68056328992098,0.0,295.5,377.0,301.03448675306345,382.53448675306345,0
2891,228,16.465591470680266,0.0,295.5,377.0,296.86664409206645,378.36664409206645,0
2892,225,66.68056328992098,-90.0,295.5,377.0,293.02014250713586,374.52014250713586,0
2892,228,16.465591470680266,180.0,295.5,377.0,294.6821180822844,376.1821180822844,0
2893,228,16.465591470680266,0.0,295.5,377.0,296.86664409206645,378.36664409206645,0
2894,225,66.68056328992098,0.0,295.5,377.0,301.03448675306345,382.53448675306345,0
2895,225,66.68056328992098,153.43494882292202,295.5,377.0,290.65125624740244,372.15125624740244,0
2895,228,16.465591470680266,153.43494882292202,295.5,377.0,294.3026880722474,375.8026880722474,0
2896,225,66.68056328992098,0.0,295.5,377.0,301.03448675306345,382.53448675306345,0
2896,228,16.465591470680266,0.0,295.5,377.0,296.86664409206645,378.36664409206645,0
2897,225,66.68056328992098,180.0,295.5,377.0,292.1878306755618,373.6878306755618,0
2897,228,16.465591470680266,0.0,295.5,377.0,296.86664409206645,378.36664409206645,0
2898,225,66.68056328992098,0.0,295.5,377.0,301.03448675306345,382.53448675306345,0
2898,228,16.465591470680266,180.0,295.5,377.0,294.6821180822844,376.1821180822844,0
2899,225,66.68056328992098,116.56505117707799,295.5,377.0,290.25722748178885,371.75722748178885,0
2899,228,16.465591470680266,116.56505117707799,295.5,377.0,294.20538960381543,375.70538960381543,0
2900,225,66.68056328992098,0.0,598.5,384.5,604.0344867530634,390.03448675306345,0
2900,228,16.465591470680266,-14.036243467926477,598.5,384.5,598.6376924448872,384.63769244488725,0
2901,225,66.68056328992098,-90.0,598.5,384.5,596.0201425071359,382.02014250713586,0
2901,228,16.465591470680266,180.0,598.5,384.5,597.6821180822844,383.6821180822844,0
2902,225,66.68056328992098,180.0,598.5,384.5,595.1878306755618,381.1878306755618,0
2902,228,16.465591470680266,180.0,598.5,384.5,597.6821180822844,383.6821180822844,0
2903,225,66.68056328992098,0.0,598.5,384.5,604.0344867530634,390.03448675306345,0
2903,228,16.465591470680266,11.309932474020213,598.5,384.5,598.9225747901969,384.9225747901969,0
2904,225,66.68056328992098,180.0,598.5,384.5,595.1878306755618,381.1878306755618,0
2904,228,16.465591470680266,-168.6900675259798,598.5,384.5,599.2883412986733,385.28834129867334,0
2905,225,66.68056328992098,0.0,598.5,384.5,604.0344867530634,390.03448675306345,0
2905,228,16.465591470680266,0.0,598.5,384.5,599.8666440920665,385.86664409206645,0
2906,225,66.68056328992098,-90.0,598.5,384.5,596.0201425071359,382.02014250713586,0
2906,228,16.465591470680266,-135.0,598.5,384.5,597.138702444925,383.138702444925,0
2907,225,66.68056328992098,0.0,598.5,384.5,604.0344867530634,390.03448675306345,0
2907,228,16.465591470680266,0.0,598.5,384.5,599.8666440920665,385.86664409206645,0
2908,225,66.68056328992098,180.0,598.5,384.5,595.1878306755618,381.1878306755618,0
2908,228,16.465591470680266,-90.0,598.5,384.5,597.8876428397062,383.8876428397062,0
2909,225,66.68056328992098,-26.56505117707799,598.5,384.5,599.2640034812188,385.2640034812187,0
2909,228,16.465591470680266,0.0,598.5,384.5,599.8666440920665,385.86664409206645,0
2910,225,66.68056328992098,180.0,339.5,376.5,336.1878306755618,373.1878306755618,0
2910,228,16.465591470680266,180.0,339.5,376.5,338.6821180822844,375.6821180822844,0
2911,225,66.68056328992098,45.0,339.5,376.5,342.40738758820464,379.40738758820464,0
2911,228,16.465591470680266,0.0,339.5,376.5,340.86664409206645,377.86664409206645,0
2912,225,66.68056328992098,-90.0,339.5,376.5,337.02014250713586,374.02014250713586,0
2912,228,16.465591470680266,180.0,339.5,376.5,338.6821180822844,375.6821180822844,0
2913,225,66.68056328992098,180.0,339.5,376.5,336.1878306755618,373.1878306755618,0
2913,228,16.465591470680266,0.0,339.5,376.5,340.86664409206645,377.86664409206645,0
2914,225,66.68056328992098,180.0,339.5,376.5,336.1878306755618,373.1878306755618,0
2914,228,16.465591470680266,-161.56505117707798,339.5,376.5,339.1924685314393,376.1924685314393,0
2915,225,66.68056328992098,-90.0,339.5,376.5,337.02014250713586,374.02014250713586,0
2915,228,16.465591470680266,0.0,339.5,376.5,340.86664409206645,377.86664409206645,0
2916,225,66.68056328992098,0.0,339.5,376.5,345.03448675306345,382.03448675306345,0
2916,228,16.465591470680266,0.0,339.5,376.5,340.86664409206645,377.86664409206645,0
2917,225,66.68056328992098,180.0,339.5,376.5,336.1878306755618,373.1878306755618,0
2917,228,16.465591470680266,180.0,339.5,376.5,338.6821180822844,375.6821180822844,0
2918,228,16.465591470680266,180.0,339.5,376.5,338.6821180822844,375.6821180822844,0
2919,225,66.68056328992098,135.0,339.5,376.5,333.98716507152346,370.98716507152346,0
2919,228,16.465591470680266,14.036243467926477,339.5,376.5,339.63769244488725,376.63769244488725,0
2920,225,66.68056328992098,-26.56505117707799,265.0,374.0,265.7640034812187,374.7640034812187,0
2920,228,16.465591470680266,-153.43494882292202,265.0,374.0,263.8026880722474,372.8026880722474,0
2921,225,66.68056328992098,-161.56505117707798,265.0,374.0,263.7545924730661,372.7545924730661,0
2921,228,16.465591470680266,180.0,265.0,374.0,264.1821180822844,373.1821180822844,0
2922,225,66.68056328992098,33.690067525979785,265.0,374.0,261.4204477233705,370.4204477233705,0
2922,228,16.465591470680266,11.309932474020213,265.0,374.0,265.4225747901969,374.4225747901969,0
2923,225,66.68056328992098,-153.43494882292202,265.0,374.0,260.15125624740244,369.15125624740244,0
2923,228,16.465591470680266,-161.56505117707798,265.0,374.0,264.6924685314393,373.6924685314393,0
2924,228,16.465591470680266,18.43494882292201,265.0,374.0,266.25085471181563,375.25085471181563,0
2925,225,66.68056328992098,180.0,265.0,374.0,261.6878306755618,370.6878306755618,0
2925,228,16.465591470680266,180.0,265.0,374.0,264.1821180822844,373.1821180822844,0
2926,225,66.68056328992098,0.0,265.0,374.0,270.53448675306345,379.53448675306345,0
2926,228,16.465591470680266,0.0,265.0,374.0,266.36664409206645,375.36664409206645,0
2927,228,16.465591470680266,180.0,265.0,374.0,264.1821180822844,373.1821180822844,0
2928,225,66.68056328992098,153.43494882292202,265.0,374.0,260.15125624740244,369.15125624740244,0
2928,228,16.465591470680266,180.0,265.0,374.0,264.1821180822844,373.1821180822844,0
2929,225,66.68056328992098,0.0,265.0,374.0,270.53448675306345,379.53448675306345,0
2929,228,16.465591470680266,0.0,265.0,374.0,266.36664409206645,375.36664409206645,0
2931,225,66.68056328992098,180.0,340.0,378.5,336.6878306755618,375.1878306755618,0
2931,228,16.465591470680266,161.56505117707798,340.0,378.5,339.6924685314393,378.1924685314393,0
2932,225,66.68056328992098,0.0,340.0,378.5,345.53448675306345,384.03448675306345,0
2932,228,16.465591470680266,0.0,340.0,378.5,341.36664409206645,379.86664409206645,0
2933,225,66.68056328992098,-135.0,340.0,378.5,334.48716507152346,372.98716507152346,0
2933,228,16.465591470680266,-135.0,340.0,378.5,338.638702444925,377.138702444925,0
2934,225,66.68056328992098,135.0,340.0,378.5,334.48716507152346,372.98716507152346,0
2934,228,16.465591470680266,161.56505117707798,340.0,378.5,339.6924685314393,378.1924685314393,0
2935,225,66.68056328992098,0.0,340.0,378.5,345.53448675306345,384.03448675306345,0
2935,228,16.465591470680266,0.0,340.0,378.5,341.36664409206645,379.86664409206645,0
2936,225,66.68056328992098,180.0,340.0,378.5,336.6878306755618,375.1878306755618,0
